,state,county,lat,lon,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,primary_care_physicians_rate,high_school_graduation_rate,percent_some_college,percent_unemployed_CHR,percent_unemployed_CDC,median_household_income,per_capita_income,num_deaths,percent_vaccinated,eightieth_percentile_income,twentieth_percentile_income,percent_food_insecure,percent_age_65_and_older,percent_age_17_and_younger
1634,Montana,Pondera,48.227770440875,-112.22635243794,6166,3.79547472184536,34.9,23.8,13.574176999,50.33557,86.21,60.505529226,4.0560471976,8.5,42890,21995,88,39,98692,21547,13.1,19.7,24.6
1635,Montana,Powder River,45.3950511260586,-105.630199623644,1648,0.499667261257839,26.8,27.4,14.683153014,0,100,67.765567766,2.8836251287,4.3,47378,29393,NA,43,92104,24716,10.1,23.7,16.1
1636,Montana,Powell,46.8563565477692,-112.93612092169,6928,2.97843792455905,31.6,25.9,10.78680203,58.86681,89.47,43.253747918,4.1319444444,1.5,48966,23620,107,27,93885,26488,12.6,18.6,14.8
1637,Montana,Prairie,46.8605322473952,-105.377993072406,1414,0.81423377834808,34.9,24.3,11.447368421,0,100,60.425531915,3.6585365854,6.9,42754,24431,NA,28,99028,26400,9.2,25.9,24.5
1638,Montana,Ravalli,46.081701045969,-114.12069455972,41130,17.2021379350756,26.5,23.9,12.709550419,61.08592,94.71,63.782370518,4.1932405966,7.7,50055,23042,548,37,89351,20589,12.4,22.8,20.3
1639,Montana,Richland,47.7879223360176,-104.561433419793,11392,5.46562128065478,30.9,28.4,10.699241786,45.29396,86.49,60.570071259,3.0565461029,2.5,67242,33949,144,50,118828,31747,9.5,13.2,24.5
1640,Montana,Roosevelt,48.2945299479037,-105.01644843051,11230,4.76974595451746,35.2,28.5,19.591623037,36.04253,68.26,50.851757883,4.5729657028,6.2,40179,16885,250,28,96571,14295,17.1,10.7,32.2
1641,Montana,Rosebud,46.2296975002373,-106.730722528323,9348,1.86639220522577,31.9,24.6,13.823034072,54.06574,73.73,61.219390305,5.291548934,9.6,57674,23387,165,27,100223,21223,13,13.7,29.4
1642,Montana,Sanders,47.6748025549803,-115.133247829623,11375,4.12077029236912,24.8,28.8,15.595178302,76.85082,90.68,49.184639663,6.3798530955,9.3,39861,20810,215,22,72968,17734,15,26.2,18.5
1643,Montana,Sheridan,48.7212432600677,-104.504683604665,3645,2.17508105693359,37.9,32.5,10.778885197,57.6535,96.67,67.783505155,2.3742227247,2.6,51690,31997,NA,50,109397,24182,10.2,22.1,21.7
1644,Montana,Silver Bow,45.902408116591,-112.656743647739,34560,48.1349450076061,25.2,22.5,9.5585286719,72.25016,85.71,62.026652593,4.0143868198,7,47302,25583,547,46,89943,15447,13.5,17.1,19.9
1645,Montana,Stillwater,45.6690907802815,-109.395129950478,9342,5.19969854114701,25.1,23.4,8.263229308,21.23368,92.16,69.803063457,3.4063260341,3.8,66226,30958,104,36,115152,30130,8.8,19.8,21.3
1646,Montana,Sweet Grass,45.8138412968027,-109.94105697732,3634,1.95853939102376,28,20.5,9.8765432099,54.18586,90,54.692556634,3.0474040632,0.4,52747,26935,NA,18,100191,24641,10.2,23.8,23.3
1647,Montana,Teton,47.8371211752497,-112.240868761909,6067,2.6708020804451,24.3,28,12.017075774,16.43385,93.55,63.215488215,3.3678756477,5.5,48368,25740,78,37,97738,25515,10.9,22,23.7
1648,Montana,Toole,48.6554072649112,-111.695653648189,5114,2.67046579636472,25.9,23.4,13.423212192,40.93328,87.5,41.606425703,2.641509434,1,46326,23705,82,30,83000,17352,12.9,15.2,19.2
1649,Montana,Treasure,46.2114591059557,-107.271640957337,846,0.865207396821323,33,24.9,14.226804124,0,50,80.188679245,2.9673590504,0,50774,21255,NA,54,80417,25313,12.7,20.2,19.4
1650,Montana,Valley,48.3652736606048,-106.667471391697,7576,1.53793092683804,30.6,30.8,12.398445779,67.26759,92.21,70.185185185,3.0515863405,4.6,48390,27820,94,37,94575,20761,9.4,20.8,22.6
1651,Montana,Wheatland,46.4663037242244,-109.844584836818,2109,1.48262154846722,32.1,24.9,17.226092464,NA,94.74,39.569892473,4.9872122762,2.8,38449,19407,NA,18,79295,19705,14.1,22,23.2
1652,Montana,Wibaux,46.9652621426505,-104.249004613378,1143,1.28627945114234,30.3,28.8,11.483870968,0,100,40.625,3.4482758621,2.7,49532,23985,NA,41,89500,25121,9.7,28.8,22
1653,Montana,Yellowstone,45.9373503430907,-108.274407574899,155344,58.987706335146,26.8,22.1,9.0391763932,98.12555,85.99,66.475734725,3.3407572383,3.7,59975,30519,1965,52,110475,25662,10.3,15.4,23.5
1654,Nebraska,Adams,40.5244832450609,-98.501217977889,31536,55.9871334818737,36.7,25.5,8.7603305785,88.38942,87.01977579,70.761245675,2.8706109869,5.4,55167,27609,417,59,99403,23079,11.7,16.5,23.7
1655,Nebraska,Antelope,42.1769152420934,-98.066694298183,6421,7.49051516943181,32.5,24.9,10.97107438,47.15498,94.793926247,75.389663659,2.3782876329,1.8,55371,27048,70,31,88789,22781,11.3,22.2,23.1
1656,Nebraska,Arthur,41.5689502854343,-101.695815367824,437,0.610886155080996,34.5,23.9,14.985590778,0,NA,90.476190476,5.0228310502,3.7,46862,21174,NA,46,76750,18300,14.4,20.6,31.6
1657,Nebraska,Banner,41.5460416783287,-103.710629443211,793,1.06270297281614,28.8,22.6,10.017889088,0,NA,72.368421053,3.4120734908,7.3,53865,30095,NA,40,111143,24083,11.3,16.1,23.3
1658,Nebraska,Blaine,41.9127869292751,-99.9768243302289,580,0.816110624364157,35,32.5,14.049586777,0,100,80.21978022,4.5801526718,1,44467,23001,NA,34,85200,29833,13.4,18.6,24.8
1659,Nebraska,Boone,41.7067905162143,-98.0672510961314,5353,7.79691647163514,33.3,30.8,9.1192704584,149.47683,95.863693338,79.190751445,2.2245037645,1.5,51911,28288,NA,26,103077,29615,10.2,21.3,23.1
1660,Nebraska,Box Butte,42.2197844309531,-103.085713885126,11279,10.489243519419,36.1,23.4,9.7174755069,45.93055,84.116291581,66.844700082,2.7597703278,4.2,57952,27751,141,38,100219,25198,10.7,15.8,25.4
1661,Nebraska,Boyd,42.8997040257597,-98.7665512777197,2006,3.71526260299243,36.2,30.5,14.21319797,151.74507,100,70.14084507,2.9547553093,1,42431,25507,NA,35,92600,21000,11.2,25.9,23.8
1662,Nebraska,Brown,42.4300055461495,-99.9295083835714,3022,2.47430107848709,38.5,27.6,12.041181737,99.5355,92,63.837011885,3.3045977011,0.4,46191,30135,NA,11,82563,17753,13.5,24.9,20.7
1663,Nebraska,Buffalo,40.8551565063359,-99.0749988099655,48402,49.9971179589982,29.5,19.7,9.6176413065,90.485,88.314013352,72.835558398,2.3433832822,3.3,59193,27218,407,61,107747,24873,12.3,12.9,23.3
1664,Nebraska,Burt,41.8515388285329,-96.3286248521805,6594,13.4137364669554,36,32.5,11.036857027,45.90666,94.548688692,69.108280255,3.3477633478,2.8,57548,24613,95,23,95633,22700,12.3,23.9,22.2
1665,Nebraska,Butler,41.2260861803587,-97.1317658988529,8205,14.0280369047342,33.7,25.4,8.7519747235,99.34186,92.359824781,68.519637462,2.3163467902,4.5,57208,28045,100,50,98700,26623,10.3,20.4,23.8
1666,Nebraska,Cass,40.9097194996956,-96.1408848616438,25463,45.6778261946223,39.8,27.1,7.0036370419,30.90115,96.043154491,75.950017117,2.9604519774,3.5,75177,30637,298,54,121638,34092,9.5,16,24.4
1667,Nebraska,Cedar,42.5992661006157,-97.2524149801562,8657,11.6937272970475,36.4,26.3,9.6629213483,11.72333,79.799783049,76.492537313,2.332361516,1.8,64570,28663,90,39,101656,26521,10.4,21.2,24.8
1668,Nebraska,Chase,40.5241830433422,-101.697993528527,4061,4.54038164952026,32.2,28.9,16.894252144,NA,92.22760205,79.345088161,2.1604938272,1.5,54866,29239,NA,19,87634,29880,8.6,20.9,25.2
1669,Nebraska,Cherry,42.5449938080899,-101.1186042171,5781,0.969881970501988,27.5,31.3,14.932626463,68.75215,94,70.871722183,2.1333333333,2.3,49782,27891,NA,10,83064,25505,11.7,21.2,21
1670,Nebraska,Cheyenne,41.2197846787233,-102.99496957904,10090,8.43443796720885,29.3,24.3,6.7916877851,62.00909,90.027674396,80.602716469,2.8112449799,2.4,53132,30929,117,34,102345,25126,11.2,17.1,23.9
1671,Nebraska,Clay,40.5244417385353,-98.051294889354,6313,11.0311354501858,35.2,27,11.795810454,32.23207,97.531898646,61.721752498,3.0873726459,2.8,56259,25472,70,43,93625,25627,10.5,19.2,24.2
1672,Nebraska,Colfax,41.5740173332211,-97.0864765799326,10499,25.5047806837883,31.6,29.1,16.653773898,NA,88.460365766,34.064379201,2.3218142549,5.4,55787,23619,81,41,88444,26628,5.2,13.1,29.9
1673,Nebraska,Cuming,41.9164058863733,-96.787394169243,9055,15.8687451406334,35.5,27.6,12.619149239,44.238,97.718497718,63.268792711,2.4612773181,2.5,59219,26061,81,26,99235,26977,10.2,21.3,24.5
1674,Nebraska,Custer,41.394281503614,-99.7261581761023,10784,4.18699718556767,36,29.6,11.255051105,55.06103,96.548144303,69.817073171,2.1167315175,2.3,49995,29986,128,46,87787,24691,11.7,21,23.4
1675,Nebraska,Dakota,42.3911363849214,-96.5645773412177,20697,78.3222350367084,38.6,32.3,16.058820097,9.90786,87.296216549,43.09007755,3.4610745105,6.8,55522,21710,209,44,101341,25178,9.6,13,29.1
1676,Nebraska,Dawes,42.7197267105185,-103.135461564396,9082,6.50357398018025,28,20.7,11.006045574,78.74016,53.300926629,74.507658643,2.6785714286,1.9,47487,23307,96,40,84714,22958,13.4,17.9,18.2
1677,Nebraska,Dawson,40.869956234525,-99.8195822806529,23924,23.6143839427915,35.6,25.9,14.761171032,59.04931,94.624094724,49.854824936,2.7524354415,4.7,56818,24042,233,35,99918,25849,9.1,14.7,27.7
1678,Nebraska,Deuel,41.111569740847,-102.333804550379,1932,4.39239790067789,35.5,26.6,11.806543385,0,82.350080171,67.441860465,2.977412731,4.7,47097,28640,NA,28,82929,23206,10.5,25.1,19.4
1679,Nebraska,Dixon,42.4932152083616,-96.8677612341681,5809,12.1978511553556,35.9,33.4,10.81556386,34.75843,95.245367771,66.666666667,2.9875246225,3.4,54635,24983,NA,43,94543,26268,9.5,19.3,25.2
1680,Nebraska,Dodge,41.5779111951627,-96.6540156094475,36679,69.3732871517944,35.2,29.4,10.716027025,68.1069,87.494726056,61.642535011,2.7322968855,4.3,51682,26141,474,61,94006,24576,11.7,18.7,23.4
1681,Nebraska,Douglas,41.2953482547978,-96.1542940393814,543253,1653.8229517348,30.1,21.9,9.9827811288,109.50465,85.637057843,72.804265802,3.0599850981,4.9,64580,30548,5723,61,120268,26487,13.2,11.5,25.9
1682,Nebraska,Dundy,40.1762067048334,-101.687955909195,1823,1.9822154408491,34.5,25.1,16.951672862,55.52471,96,58.548009368,2.2394487511,3.7,48574,28161,NA,9,86786,22159,10.1,23.7,20.1
1683,Nebraska,Fillmore,40.5246683864464,-97.5965046051852,5676,9.86495172929147,32.4,28.1,8.3095238095,71.6589,91.920447483,68.668407311,2.4691358025,2.7,56697,29361,NA,32,102700,23598,10.8,23.4,20.8
1684,Nebraska,Franklin,40.1763337095212,-98.952807138046,3076,5.34198938912343,30.3,28.7,10.528756957,66.88963,93,71.402550091,2.9972752044,3.4,48778,28373,NA,21,84069,22364,11.6,25.9,19.2
1685,Nebraska,Frontier,40.5301011028304,-100.394160899898,2599,2.66675935054045,43.5,29.8,11.410459588,NA,92.105263158,77.412280702,2.5232403718,2.6,43650,26798,NA,41,89111,24010,11.4,22.5,20.6
1686,Nebraska,Furnas,40.1764514277019,-99.9123168074217,4850,6.74424814187562,34.1,30.3,11.492329149,62.76151,100,67.605633803,2.5504377617,3.7,49685,23307,NA,32,93519,22513,12.3,23.4,22.9
1687,Nebraska,Gage,40.2618969811849,-96.6894497206631,21778,25.5771776944612,38.6,29.1,8.6540156278,78.70006,87.380602815,69.375391686,3.160498351,3.6,49931,26347,297,32,96679,23317,12,20.6,22.3
1688,Nebraska,Garden,41.6194141201221,-102.33546542601,1930,1.13244219769227,28.9,31,13.175425611,0,100,81.865284974,2.3489932886,2.3,39192,30900,NA,25,84111,23667,11.1,23.9,19.5
1689,Nebraska,Garfield,41.9143633592965,-98.9914116192354,1968,3.45389368393424,27.5,29.8,10.71922545,49.60317,92,80.701754386,2.3870417732,3,46245,24379,NA,28,87471,21750,10.3,26.9,20.5
1690,Nebraska,Gosper,40.5148199368628,-99.8307075004543,1977,4.31513443359924,25.2,21.2,8.6284610431,NA,86,64.438502674,2.537593985,4.6,59722,29393,NA,44,107686,31100,10.3,20,21.6
1691,Nebraska,Grant,41.9149776514982,-101.740553297049,647,0.833522719417895,33.4,37.6,8.4848484848,0,100,72.727272727,2.6442307692,4.9,56724,21925,NA,35,81200,19933,13.5,27.4,19.9
1692,Nebraska,Greeley,41.5674432435853,-98.521224820157,2447,4.29440672592807,38.4,31.7,16.367842684,NA,93,80.176211454,2.6359143328,1.6,45221,25054,NA,30,91600,22296,11.2,23.8,24
1693,Nebraska,Hall,40.8725925666997,-98.5021883859189,61105,111.859830420177,34.9,27.9,13.439631122,63.39505,87.160295019,55.564816002,3.1585936512,5.3,53792,24617,701,55,100652,23943,10.2,14.1,27.1
1694,Nebraska,Hamilton,40.8730302231541,-98.0228713754102,9118,16.8258252143538,30.6,25.3,6.9773706897,97.75171,97.802481903,72.207925888,2.4775736865,2.1,60608,31565,97,54,112553,35092,9.5,17.9,24.4
1695,Nebraska,Harlan,40.1765054530593,-99.4046608658374,3465,6.26054567239589,34.7,28.2,9.7791798107,87.13331,100,69.41362916,2.3137697517,1.9,49321,25997,NA,28,89457,22739,11.7,25.3,22.5
1696,Nebraska,Hayes,40.5247812651786,-101.061866236034,1013,1.42063486547907,25.3,25.6,26.911314985,0,NA,66.666666667,2.1848739496,1.7,47047,27080,NA,56,86455,20875,11.2,20.7,19.3
1697,Nebraska,Hitchcock,40.1763443511593,-101.0422648212,2866,4.03694811644429,37.7,27.1,12.804586718,NA,80,63.859649123,3.3546325879,2.8,43880,23967,NA,32,83786,20868,13.2,23.8,21.7
1698,Nebraska,Holt,42.4557190388982,-98.7838391615096,10360,4.29448282270493,32,29.8,11.224618489,107.822,89.584329541,70.353982301,2.5502183406,1.3,55965,26267,115,14,95707,24874,10.8,21,23.9
1699,Nebraska,Hooker,41.9160559123147,-101.135306383809,669,0.927672281841299,26.6,27.3,8.4415584416,296.73591,100,72.826086957,3.7406483791,1.9,46220,22094,NA,60,76182,22786,13.9,37.4,14.9
1700,Nebraska,Howard,41.2200526897694,-98.5171167493528,6365,11.1796569256538,37.3,28.4,8.9578801661,46.60556,97.175572519,71.624548736,3.015681544,3.3,52292,28301,NA,27,94575,25510,11.3,20.7,23.7
1701,Nebraska,Jefferson,40.1757391095954,-97.1427300124436,7354,12.8979552708665,36.6,31.4,9.1848026558,69.65729,93.115079365,53.693570451,2.4789410349,3.2,47075,26305,85,16,75386,19190,11.3,23.2,21.7
1702,Nebraska,Johnson,40.3926394472434,-96.2650929088941,5167,13.7401546480411,36.5,29.9,10.241336634,38.57281,90,42.735042735,3.5679845709,3.3,52401,21890,66,13,96731,23469,11.4,17.4,19.1
1703,Nebraska,Kearney,40.5067093078081,-98.9480224030165,6548,12.6839506586076,37.4,23.7,8.1184336199,45.94181,97.70755886,68.257261411,2.0571733903,3.6,64456,31563,78,33,104517,27361,10.7,18.6,24.2
1704,Nebraska,Keith,41.1988445786491,-101.661293439513,8103,7.6328201166872,30.1,31.1,10.057374283,74.33102,93.240895932,71.232020013,2.9903254178,4,52086,26699,134,51,93221,19883,12.4,23.8,20.7
1705,Nebraska,Keya Paha,42.8788831474874,-99.7124091327486,736,0.952041367388228,29.9,27.6,18.592057762,0,NA,77.397260274,2.2184300341,0.7,48429,28086,NA,16,108167,28667,11,24.7,20.1
1706,Nebraska,Kimball,41.1977747006831,-103.714927257229,3713,3.90084385120031,38.6,29.3,12.375323236,NA,89,58.754863813,2.628968254,5.4,46986,23727,NA,21,84594,20827,11.7,25.7,22.8
1707,Nebraska,Knox,42.6368234590446,-97.8919046036437,8551,7.71507071974249,32,30.8,13.122243226,47.21435,92.249695136,74.587458746,3.0420711974,3,47906,26675,102,39,91117,22978,12.4,23.7,24.4
1708,Nebraska,Lancaster,40.784177852924,-96.6877620723678,301707,360.226527257588,28.7,17.5,8.3875011607,67.43903,83.709291329,76.62404468,2.5423337794,4.4,58618,28600,2791,60,111451,26000,13.2,12.2,23.1
1709,Nebraska,Lincoln,41.0477472019422,-100.745303005581,35777,13.953251677665,37.2,27.7,8.8023698688,53.85488,91.193216462,70.239076669,2.9662405769,3.1,56803,27474,433,50,104074,23886,12.1,17.2,24.3
1710,Nebraska,Logan,41.5665219569757,-100.482862042159,830,1.4544555409706,34.9,30.4,12.645590682,0,NA,73.626373626,2.7718550107,0.9,55531,24693,NA,36,90222,29667,11.7,19.6,26.5
